Hugo_Symbol	q
ARFGAP1	0.09203630556995641
MAPK1IP1L	0.09219091252801759
TACO1	0.09226259076396134
PIK3CB	0.09244121586199397
SBDSP1	0.09253267758076403
WWC1	0.09259708208334413
CDV3	0.09266770333661604
HSF2BP	0.0927467420267596
GTF2H1	0.0927967048691546
TRMT2B	0.0931420596896698
SH3BGR	0.09319584295363549
PACSIN1	0.09321094538011178
TUBGCP4	0.09323791596389733
WTH3DI	0.09324013010304466
NOMO3	0.09328683412904895
SETD1A	0.09328771451375632
TXN2	0.09334493937717118
ANKRD19P	0.09342916219465158
SLC44A3	0.0934602710151775
STRIP2	0.0934602710151775
KIFAP3	0.09348940350272744
TMX2	0.09350609754987028
ATXN3	0.0935462908966832
COA1	0.09355319104211876
JOSD2	0.09356054436998318
RTN3	0.09356054436998318
SLC38A7	0.09356054436998318
MUC20	0.09356821986985726
MRPL23	0.09356821986985726
RAB20	0.09360012557642912
XRCC1	0.09366044317089653
ADCK1	0.0937611250391132
ANKIB1	0.09379823271621784
SAT2	0.09400669234322691
KDM2A	0.09402685917779752
SSH1	0.09411294305398658
PGAP1	0.09418949527414898
ZFP28	0.09422447052773555
STPG1	0.09433189381232211
METTL10	0.09448897555404126
LMO2	0.09449216623458856
MSS51	0.09458711374766055
ELF3	0.09458711374766055
ANKRD44	0.09460167102503701
PRKD2	0.09470106936806769
ANTXR2	0.09476199957138935
VAMP5	0.09481708148138145
FLT1	0.09485845436865245
C3ORF67	0.09487135979311709
MYH14	0.09487135979311709
RMI1	0.09490350048828826
HARBI1	0.09496481598701224
DOPEY1	0.09500645265647133
SBSPON	0.09503176288741177
ARL11	0.09503176288741177
GPS2	0.09505767954575209
CIRBP-AS1	0.09512186521798459
DIS3	0.09520909910567289
SLC17A9	0.09520909910567289
PPTC7	0.09524130058160048
WASH7P	0.09525558352210062
GIMAP6	0.09527248211007534
CENPB	0.09560611084121011
STX5	0.09562491078970058
ALOX5AP	0.09571816710831535
FAM229B	0.09571816710831535
H6PD	0.09571816710831535
PASK	0.09573043145711405
PAIP1	0.09573043145711405
ERC1	0.09580699532257049
CDK5RAP1	0.0958306336175948
ISG15	0.0958895027591754
NDUFS8	0.09590852822515426
WBP4	0.09590852822515426
PEX10	0.09609863116920904
DNM1	0.0961849338797807
NDUFV3	0.09619101996397064
GRWD1	0.09623962863777398
DOK4	0.09629277638508775
TRAPPC2L	0.096393090483846
ATG101	0.09639852375930393
KCTD7	0.09643781048553213
SUV420H2	0.09643781048553213
TUBGCP5	0.09643781048553213
PPP1CA	0.09644614054985978
ZFP3	0.09654058983994251
OAZ3	0.09665569091653999
ZNF10	0.09670717062272048
RPL26	0.09673403823609653
DNAJC15	0.0967647427725466
MSL2	0.0970082663433435
MRPL46	0.09702077901971312
NNT	0.09703467105249132
RSRP1	0.09705508746486999
CCS	0.0970628853296567
SLC6A12	0.0970628853296567
VIPAS39	0.09706291304210822
COMMD4	0.09712552183237584
CABYR	0.09717876284954936
KCTD12	0.09721354874887032
TMEM2	0.09736945375428688
ZDHHC20	0.0974621489872079
SENP6	0.0974701824573793
DNAJA2	0.09748882384274836
SPECC1	0.09754152051560332
CABIN1	0.09757242210623833
DUSP6	0.09766603527116059
ZNF527	0.0977371841338707
DPAGT1	0.09778334535591014
ANKRD23	0.097795098178728
SVIP	0.09793427523035061
TM9SF2	0.09802253188055461
SLC29A1	0.09802253188055461
NR1H2	0.09802253188055461
XG	0.09803420557997082
SKIV2L	0.0980973531285032
SDF4	0.09816067926893726
LLPH	0.0981892615076902
BRCC3	0.09822678587959909
CCDC6	0.09822967688100315
MCRS1	0.09824572390963442
TMEM68	0.09825416743277451
ZNF614	0.09829856377164418
RPL10A	0.09849521998010544
AVIL	0.09864739376463585
SIRT6	0.09868390555495982
IMP3	0.09868390555495982
FRG1	0.09870325854597325
LIN54	0.09871325113788479
POMK	0.09882747708130102
FMO4	0.09882747708130102
GPR153	0.09893108738859735
GMCL1	0.09906124541888209
DNAL4	0.09911629577165033
GSK3B	0.09915774711639312
AK3	0.09917673221102781
PDZD8	0.09921886653406711
ZCCHC2	0.09925716695138122
G3BP1	0.0992967901634905
BRK1	0.09934655632257018
OTUD4	0.0994393879712969
PKN3	0.0994393879712969
SGK494	0.0994393879712969
LOC374443	0.0994393879712969
ENC1	0.09961917847238183
GATC	0.09970538617969169
ABCB10	0.09970538617969169
MAP3K3	0.09972569878524015
EIF2AK1	0.09981838156826242
KLF8	0.10012841655979048
MIAT	0.10017895570058459
ASB1	0.10019893904863883
LTB4R2	0.10027314315893471
GPR155	0.10035057389794509
NACAP1	0.10040320158600231
MRPL42	0.10044667585261963
PERM1	0.10049305362572229
S100PBP	0.10049702272112901
MMAB	0.10077121947250392
MZB1	0.10084330673734787
RBBP5	0.10104304455070104
ATP6V1B1	0.10113484475381256
KRCC1	0.10114296293473694
CYFIP1	0.10114296293473694
PRAF2	0.10120876909399042
ZCCHC6	0.10124872077567842
RPL12	0.10124872077567842
WDR27	0.1012764664867131
EFEMP1	0.10128810857271107
SARS	0.10130264344747654
PLXNB2	0.10137598412648487
NOL8	0.10142621790877517
SSNA1	0.10154536506892943
FOXJ2	0.10163165513443116
CD33	0.10163165513443116
PCGF5	0.10166786887017792
MYO5A	0.10177552729955137
RCBTB2	0.1017951040801335
ZNF662	0.1019342433122733
SNAP47	0.10203711278604914
PROCR	0.10205389116493291
ATAD3C	0.10205389116493291
SCAMP3	0.10205389116493291
PRKACA	0.10205758884218094
PSME2	0.10209387784591564
ACO1	0.10209387784591564
USP22	0.10209387784591564
THAP2	0.10224827723809546
CYR61	0.10230497751896932
SRSF11	0.10232489974575187
PTPN9	0.10233799850558331
HMGCS1	0.10237764040132173
ECHS1	0.10244223162697305
GNB2	0.10244680639354166
MTHFD2L	0.10247187651060057
PHIP	0.10254969766877561
BCL2L13	0.10270215578088988
FLCN	0.1027046139039567
TMEM60	0.1027312401642213
ZNF382	0.10291863503629675
WDR45	0.10291863503629675
FAR2	0.10293182806832112
ASB6	0.10310771134248833
MCTS1	0.10311748619226581
NKAPP1	0.10313559221279274
ITM2A	0.10313559221279274
CEP135	0.10321378921349922
KPNB1	0.1032317330448796
APOL4	0.1032365434301701
TDRP	0.10335214206186975
OIP5-AS1	0.10335214206186975
CPQ	0.10337362817225279
SNX17	0.10338009610418904
CALM3	0.10347489520366232
AIP	0.10361346480568684
LRRCC1	0.10366887545864081
MAP3K9	0.10374662850885429
IFITM3	0.10387370491138433
CHST10	0.10407605683051445
MGA	0.1041432441444019
RNF181	0.1041432441444019
APBB1IP	0.10416050313838478
IFIT2	0.10416050313838478
IFFO1	0.10418758778439513
PRMT3	0.10422057086674523
GOLPH3	0.1043130940367474
RPL13A	0.10435603769542764
UBE2R2	0.10439389159806778
GLB1	0.10445634517323554
ST13	0.10446406408535046
MAF	0.10448580749118408
TIMM9	0.10460911690485027
ZMAT5	0.10475103752022458
KCNK13	0.10477850586311387
FAM214B	0.10481711786994925
NUPL1	0.1049233300327871
MBOAT2	0.10494642049370671
FUT1	0.10499694187033456
BEST1	0.10501214891621843
HYKK	0.10506678405889416
TSR3	0.10513330044115013
FAM98B	0.10513330044115013
GALNT1	0.1051741487941053
GNG2	0.10524098585937251
STX1A	0.1053267759530484
CHKB-CPT1B	0.10547943896214615
CMTR2	0.10551675384508244
DLST	0.10556547793364222
B4GALNT3	0.10560229976739328
LRP4	0.1057383886058751
ZDHHC6	0.10581251055633958
A4GALT	0.10581251055633958
UTP18	0.10612943811577989
HMGN2P46	0.10617104115109888
BACE1	0.10642630598379928
MAP1B	0.10654093022132043
NTHL1	0.10654093022132043
EPC2	0.10666488377284944
MFN2	0.10670112379021045
PPP4C	0.10686433938356964
ZNF461	0.1068760251430995
ATP6V0D1	0.10688574043475832
EDRF1	0.10706506770119899
ZBED1	0.10730741044960927
TUSC1	0.10735278233293347
MGC16275	0.10742252611169166
P4HA1	0.10742816872263143
SLC26A6	0.10771644586206018
TUFM	0.10773212891597572
OSMR	0.10776401793408963
ZC2HC1A	0.1079313602027514
GAA	0.10796865607802018
ZBTB8A	0.10798366329915214
UBTD1	0.108114627386692
RABGGTB	0.1081386626792504
MTMR6	0.10814029495829032
C9ORF142	0.10837378598741784
GJA5	0.10839034941886588
VGLL3	0.10846830099420457
MED4	0.10847736631149865
RPS26	0.10849168767547296
SPACA6P	0.10862845548043479
ALPK1	0.1088060845088721
ABHD17A	0.10887648482340657
TPTEP1	0.10890171989407534
SOD1	0.10894826037371504
NAT14	0.10900226896506446
DDHD2	0.1090080916395218
RGS14	0.10907552879464046
LRIF1	0.1091167927752293
PDE4D	0.1091167927752293
LMAN1	0.1091591440411458
EIF3H	0.10929460691759492
HIBCH	0.10929902943737128
ROCK1	0.10929902943737128
PKDCC	0.10961562882765061
NPTXR	0.10961562882765061
SPSB2	0.10966158016971984
EXOC3L2	0.10966158016971984
FCGBP	0.10976111420304709
ACTR1A	0.10980405333219491
AHNAK2	0.1098265150591923
EIF4G2	0.10982675699959081
RPL29	0.10993161690410931
TIAL1	0.10997387275017359
ARPC3	0.10997387275017359
TELO2	0.11006741463505519
STAB1	0.11014960214171365
BMF	0.1102380825085714
NRARP	0.11037482078822307
PSAP	0.1104579973930159
CEBPA-AS1	0.11053995431242923
TACSTD2	0.11054694375075946
PTPRO	0.11055599748637485
MARC1	0.11059179122358535
TBXAS1	0.11059368245475176
HNRNPA1	0.11059368245475176
ARMCX6	0.11069628055447917
DPH3	0.11091767584527368
C16ORF91	0.11105075782928876
LIG4	0.11116065924958045
FEM1A	0.11116065924958045
GRAMD1A	0.11122601774839871
NIPSNAP3A	0.11142850120131231
PTPN11	0.11146442673951487
KBTBD6	0.11159070582641346
CBX5	0.11178177772895816
TGFBR1	0.11180459960062983
LXN	0.11183788747762471
ALKBH3	0.11186550068163459
RPP14	0.11189029418084756
SLX1B	0.11190129399177065
ANP32A	0.11190129399177065
ISOC2	0.11213348411765814
SF3B1	0.11224488052948878
RASSF7	0.11224518954974452
MFSD1	0.11233952680693478
CAMKK2	0.11238482302115844
LINC00852	0.1124751206877153
FUNDC2	0.1125124396814845
C15ORF40	0.11258629677304662
NDUFB8	0.11259258580378402
RPS15	0.11259258580378402
PEAK1	0.11266109826976617
PDZRN3	0.1127197043784955
TAGLN	0.11313931791818808
IQGAP1	0.11321181719873233
ZMYM3	0.11323879027084466
OAS3	0.11325232118410353
ORAI2	0.11328306771758839
CCDC9	0.11333307080700675
ACKR4	0.11335603294267761
ZDHHC7	0.11335603294267761
ZC3H12A	0.11338572294125024
ANAPC4	0.11338572294125024
HCN3	0.11338572294125024
ACSS2	0.11338572294125024
WRN	0.11349534616821906
LRCH4	0.11359085651350204
MLLT1	0.11382116181190341
BMPR1A	0.11394352708057251
ANKRD22	0.11396207601487861
NAB2	0.11409674197350776
RRN3P3	0.11412516373870121
TTF1	0.11415909449611956
PTRF	0.11426412973755877
ZMYM1	0.11428975395711923
LDOC1L	0.11432428831194182
ZNF85	0.11444062557322428
APOL3	0.11454798567848662
LPIN2	0.11467067097587458
ANP32AP1	0.11469131214154654
EPS8L2	0.11471841168941468
DMWD	0.11471841168941468
SH2D3A	0.11476413770395216
DNAAF5	0.11476413770395216
GUSB	0.11476686819451326
PDRG1	0.1148368194301104
FAM175B	0.11484713425684596
DPH5	0.11485264268523725
PAFAH1B2	0.11502576867645954
C1RL	0.11506004766846112
CHST14	0.11506004766846112
TMCC3	0.11507837128101804
NOMO2	0.11507837128101804
OPLAH	0.11515421508229205
TLR5	0.11516536051426816
C2ORF76	0.11516536051426816
KAT2A	0.1152066736741263
UBQLN1	0.11523223586862398
GRAMD4	0.11523905088224973
DAGLB	0.11530765309315427
HES4	0.11534983284359057
GULP1	0.11535928318928085
RPS28	0.11547948464608056
ZNF653	0.11558410813420011
ERCC1	0.11564552635991475
SDE2	0.1157799449462537
CEP104	0.11598759710136851
MAP1LC3A	0.1160061766586995
MTMR14	0.11605368822463544
HCAR2	0.11608146829349132
ATP6V0E2-AS1	0.11608146829349132
PANK2	0.11608146829349132
C14ORF166	0.11613648058468704
TRAPPC1	0.1161611067720201
VWA9	0.11621562532735821
L2HGDH	0.1163040319047498
PLIN3	0.11650120486449239
PUM2	0.1166510570775681
BOK	0.11668146008565483
LRRN1	0.11668268743434806
DRG2	0.11685838787198541
AMIGO3	0.11696781536210556
RPL13P5	0.11699550045577828
MXI1	0.11703746107834638
ZDHHC16	0.11710729291006133
CAPZB	0.11710729291006133
C10ORF12	0.11712208915208873
CLSTN1	0.11713487100225688
EPHA1	0.11715067365633478
GBA2	0.11721464021930628
ARHGAP17	0.11722832257484882
MEF2BNB	0.1174199642778756
ZNF343	0.1174327965338823
TMA7	0.1175136298730281
TMEM259	0.11757197221087382
CREBZF	0.11759776812478837
IFI27L2	0.1176245703803564
SLIRP	0.11778220144321014
CCDC122	0.11779375715192525
GCN1L1	0.11789066574576419
STAG2	0.11792885397553343
C19ORF24	0.1179661298859672
LYL1	0.1181575220062702
LRRC37BP1	0.1181575220062702
ATG10	0.118236894529982
CIC	0.11846389273888956
HPS3	0.11856814416168784
MACROD1	0.11870599941994327
MXD1	0.11885439312778881
PKN1	0.11888755132039697
SIX5	0.11888755132039697
SLC25A17	0.11892395436858111
ECSIT	0.11892395436858111
FTH1P3	0.11892395436858111
ZNF37BP	0.11892395436858111
ANAPC16	0.1190877737356688
MRPL44	0.1190877737356688
ARHGEF35	0.11913676216578209
ADAMTS10	0.11917023844411427
NUDT14	0.11917507526443674
NACC2	0.11925656936519559
COX20	0.11933935111560723
URAHP	0.11933935111560723
RBMS2	0.11936493562910575
WBP2	0.11941162052504518
ATP8A1	0.11941162052504518
GYS1	0.11941162052504518
ATF7IP2	0.11941162052504518
MBD1	0.11944812697260733
C6ORF132	0.11956262735015254
EPPK1	0.11985533987162524
GANC	0.11987911576003688
RASSF3	0.11994280215911836
PRR34-AS1	0.11994712360317937
PPME1	0.12002648031952523
GOLGA8B	0.12002711348095833
ISPD	0.12008201864992253
PEX14	0.12021343121074375
AGTRAP	0.12022543786219066
RAD1	0.12025921741694774
HSPA1B	0.12028193321541257
UBR5	0.12034682891308437
ABHD16A	0.12036627679724683
PPL	0.12044085689123568
EIF3J	0.12058894144024969
MRPL32	0.12059731930357095
CCDC171	0.12076026857728094
RBP5	0.12080697660765524
UPF3A	0.1208341989960379
DIP2A	0.12084838821902302
TMEM44	0.12093037677409575
ZNF530	0.1210155936577938
SNHG7	0.1210372078667863
SEC16B	0.12104827930463809
PPP2R2D	0.12106936660118464
APOL1	0.12115689629210101
SCYL2	0.12122417282352825
AHI1	0.12133802650236329
SMG1P1	0.12138244671775024
PVT1	0.12155791565609382
DISP2	0.12157054007891507
INPP5E	0.12158581045440374
ATOH8	0.12163014555406479
LINC00936	0.12170098048623061
CCDC12	0.12183247610607877
SRRM5	0.12190243857546065
SPPL3	0.12190811152477556
GTPBP6	0.12192924373168029
SPRN	0.121951115948088
C1GALT1C1	0.12212196807122092
FAM222A	0.12219334212890412
OVCA2	0.12246715555281178
IFI27	0.12255039407756811
BRE	0.12255039407756811
RPAIN	0.12255039407756811
ATIC	0.12259770106346245
PLEKHA5	0.12259770106346245
YY1AP1	0.12265591671334146
RASA4	0.1227284140849298
GNPAT	0.12273708806284134
ARL4A	0.12275957764943354
PACRGL	0.12279990772218134
XAB2	0.12287496133259741
FAM131A	0.12292582856787793
AGAP2-AS1	0.12298122399763071
LINC-PINT	0.12300165549424766
C19ORF70	0.12301944745926216
CAPRIN1	0.12304964069795947
FAM103A1	0.12306055101923412
ERCC5	0.12308556606679193
ZNF383	0.12314297154045173
FIZ1	0.12328633134219455
PTAR1	0.12332111207823312
CCT2	0.12333205358257211
GPR65	0.12335415271922812
RPS13	0.12335415271922812
LGALS3	0.12350716865545437
C2ORF69	0.12356652882870922
FBXO46	0.1238012371872824
UFSP1	0.12382170737524799
INPP5K	0.1238459949529782
WDR81	0.12391329743118415
MAP3K4	0.12409406166000131
BTBD11	0.12410521144978721
STRN	0.12410536095594073
C2CD2	0.12415753093288472
PARP16	0.12423704873998248
TCP10L	0.12435478200397432
PARD6G	0.12452523715952694
ORC2	0.12466570972752429
CNPPD1	0.12475148207136011
DYRK1A	0.12482727322946423
UBLCP1	0.12496785294864546
ZNF248	0.12496785294864546
C3ORF70	0.12508292043556046
MTX1	0.12520087452382656
ARHGEF25	0.12520087452382656
TMEM30A	0.12536098153758982
JUN	0.12546424729915237
PYGO2	0.12548257534535615
DDX59	0.1254927593288382
ARCN1	0.1254927593288382
MACC1	0.12551250852948587
RPS4X	0.12552314958019845
PEBP1	0.12555371373142224
ABHD8	0.125600186783134
ZNF140	0.12569769159287578
ADAM9	0.12575068194413153
NECAB1	0.12575068194413153
FOXJ3	0.12585412020086573
NUDCD2	0.1260284223463745
NPIPA1	0.12629441601898417
NDUFA8	0.12630963792955743
ARHGAP19	0.12636656883245795
EXOC5	0.12642271153705503
TRIM22	0.12642666780015424
MMD	0.12657806141470385
KCNJ5	0.12657806141470385
RNF44	0.1266059346969908
CNOT4	0.1267085562525509
NOSIP	0.1267085562525509
ITGA10	0.12676776974100903
RNPEPL1	0.12677162914095713
STAT2	0.12681951019839202
RNF6	0.12684257536651683
MB21D2	0.126856247981424
OSGIN1	0.12690058875902463
GBA	0.12698871041064144
DHDDS	0.12704510771534677
SUPT16H	0.1270575489938194
EML5	0.1272012879403059
EIF1B	0.12725074913932705
C21ORF33	0.12727500355481366
TMEM8A	0.12737481081401908
ZNF185	0.12750757785170902
TCEAL8	0.12775442298910067
KLHL22	0.12781471111874446
SPATS2	0.1278507193151691
RNF207	0.12788373850920032
PPP1R12C	0.12788373850920032
NCKAP5L	0.12788373850920032
LAPTM4A	0.12788373850920032
ARL8A	0.12792918035015333
SUZ12P1	0.12794725859138908
FMO3	0.1279937598003724
IRF6	0.1279937598003724
TRIM11	0.1279937598003724
AKAP13	0.1279937598003724
ARID5B	0.12800068244694326
RILPL1	0.1280533128663924
DAGLA	0.12809524819254575
NHP2	0.1282026270587384
DUT	0.12829677924640082
RANBP3	0.12830147464408775
SNAI2	0.1283387082080928
CHMP2B	0.1283992344820898
DOCK5	0.12841301670001354
RAB11B	0.1284650270734654
SPCS2	0.12862003242621906
GABPA	0.12866260831360543
SCFD2	0.12870320809072
OAZ1	0.12882910532507186
DPYSL3	0.1288602327700814
SP4	0.12888937879409834
YTHDF1	0.12889185304855988
OAZ2	0.12889185304855988
CEP162	0.12895212638576548
WDR13	0.1289686238845673
ZNF3	0.12911822733761022
C12ORF73	0.12942669733613277
PPFIBP2	0.12950553138939255
SKIL	0.1298581979023049
BRWD3	0.12993417066988577
ZNF767P	0.1299360284876082
GALM	0.13010397782815525
ZDHHC2	0.13010397782815525
HSBP1L1	0.13013448487592327
ANKRD37	0.13013448487592327
RAB34	0.1301958431806245
C7ORF25	0.13022584542787918
DNHD1	0.130301357824269
ZNF697	0.1303592668790762
ZBED3-AS1	0.13038524599121187
TP53RK	0.13038524599121187
ABHD17C	0.13041086804023044
LSP1	0.13041086804023044
FAM126B	0.13041086804023044
PPID	0.13048486317257948
PCIF1	0.13048486317257948
CRMP1	0.13052815003852267
BGLAP	0.1306158989793954
TBL1X	0.13069135910336088
ASPHD2	0.13069632204506768
RAD9A	0.13072404124738937
TMEM198	0.13086954589657349
CALM1	0.13088905215803429
SYT11	0.13088905215803429
NBN	0.13088905215803429
LIMS2	0.13092251379044292
PPP6R1	0.13092251379044292
PEX16	0.13092251379044292
CHCHD1	0.13094137149635546
INTS5	0.13105527589336696
LRRC20	0.13107872707316082
NOTCH2	0.13113611944268808
IL16	0.13113611944268808
DDB1	0.13113938910889217
ZNF428	0.1312890160709728
SARNP	0.13129004209653175
TIMP2	0.13129004209653175
PRKAB2	0.13130255262845195
TDP2	0.13134310859250106
ACOT8	0.13135758654568427
RAB2A	0.13136243808760714
WDR1	0.13147961103911884
NRP1	0.13155537985766463
GTPBP10	0.1315684222516875
MYOM1	0.1315865109765305
TERF1	0.1316279122621554
C1ORF43	0.1317538375158058
NLE1	0.1317538375158058
ATP5G1	0.1317654620003929
TNFSF8	0.1318143656553066
GBE1	0.1319447454180633
WEE1	0.13217275065760725
CLNS1A	0.1322331936301788
ATM	0.1322331936301788
PPAPDC3	0.1322331936301788
NEXN	0.13242157185253883
RNPC3	0.13242157185253883
LGALS3BP	0.1324865410494663
SHARPIN	0.132534820074385
TRAF7	0.13256642210989394
DCAF7	0.1326496754172278
EXD3	0.1327371417812298
LINC00493	0.13275223792159266
CD27-AS1	0.13280256539527605
MPV17	0.13280256539527605
TNIP1	0.1328181359330239
MRPL40	0.132854056663252
NDUFB6	0.13291673479431232
DBNL	0.1329702443618133
SCG5	0.1330597231323648
GGACT	0.13311991367120132
LBX2	0.13315223999485296
TOMM20	0.13319117975001435
PAPPA	0.1333026528752325
BRAT1	0.13332437904295993
KLHL18	0.13332437904295993
ATP6V1E1	0.13333010840642545
SMAD2	0.13343909323253172
FHOD3	0.13353733310178453
MAP6D1	0.13354574853870865
COL6A2	0.1336380733663015
CDA	0.1336962658060363
ZNF781	0.13372158074442894
IRGQ	0.13378381256376992
PSME3	0.13390912429850638
UNK	0.13395728470230636
UBL5	0.13395728470230636
SMG1P5	0.13400641298312566
SENP1	0.13407115779417267
POU2F3	0.13409528889434313
ZNF607	0.13420911249255926
LOC646999	0.13421200264900995
NDUFA13	0.13426713403325485
HMG20A	0.13429066192472847
FTH1	0.13429066192472847
TBXA2R	0.13436407607506617
PHTF2	0.13442646722480933
PWWP2B	0.1344495696906446
ULK3	0.13445844646819663
DDX41	0.13448208966505795
COPB2	0.13469228395384666
SENP2	0.13472177403345437
IER5L	0.13472620475604008
PMPCB	0.13472620475604008
IL4R	0.1347432097246478
FGL2	0.13485864332965466
BCL7A	0.13490409012288576
GAREM	0.13497356805204
WASH5P	0.13515168239969785
PYROXD1	0.13526507751480676
KLHL5	0.13526568863450142
JMJD1C	0.13531969462656596
MCM9	0.13538686247902035
MAP4K5	0.13538686247902035
IL1RN	0.13543321405725775
SETD4	0.1355939734523698
ADAP2	0.13566374165979656
BPNT1	0.13573514169622156
AJUBA	0.13577170805780137
FLNC	0.13578693433087202
UCKL1-AS1	0.13580277354315562
RTTN	0.13584266549543994
H1FX	0.13584532550208106
TCEA1	0.13587572252378718
ENPP2	0.13596293092705855
KIAA1671	0.13601204261481434
TRPC1	0.13616299644848362
ACADM	0.13617721662882754
TTC33	0.13630131772414064
FAM225B	0.13630685938798814
ETV3	0.13631741077970003
TXNRD2	0.1365368765290248
FXR2	0.13688874783203542
VANGL1	0.1369441271413363
PIN1	0.13699804242151484
ZNF414	0.13701230233165737
SP140L	0.13701230233165737
OARD1	0.1370173105943664
DDX31	0.13709359811992328
SEC11C	0.13709958447182077
LOC645166	0.13709958447182077
KIAA0930	0.13710624603011712
PDCD6	0.13734083277264308
AIFM1	0.1373623520304347
INVS	0.13741840732149485
TVP23C	0.1375992946559303
DEXI	0.13760472607151725
PTK2B	0.13763792667593894
UBE2MP1	0.13764380122164366
ASAP3	0.1376887379926962
